stage,silhouette,davies_bouldin,calinski_harabasz,dunn,knn_acc,knn_macro_f1,pred_source,test_accuracy,pca_silhouette,tsne_silhouette,umap_silhouette,pca_silhouette_std,tsne_silhouette_std,umap_silhouette_std,pca_trustworthiness,tsne_trustworthiness,umap_trustworthiness
epoch 0,-0.0024791851174086332,6.6394466225134146,21.825248740528544,0.13020601682938582,0.6189889025893958,0.621372054753182,k-NN probe (no trained head),0.6189889025893958,-0.05554453283548355,-0.08250196874141694,-0.1019010841846466,0.0,0.0010814029429336524,0.01351322604953797,0.9021202014166401,0.9991472835195182,0.9977499162426993
epoch 1,0.01983652077615261,4.517131923681215,164.95962873961358,0.12165730650273011,0.62577065351418,0.6336463781320996,model head,0.5055487053020962,-0.03854207694530487,-0.012929899618029594,-0.07938235998153687,0.0,0.00174066460093877,0.01355346574328463,0.9542529712254816,0.9996241839659552,0.9993031699595856
epoch 2,0.028307266533374786,3.6169485683314977,206.68160049275315,0.21986533011160056,0.6405672009864365,0.6455036935568806,model head,0.5887792848335388,-0.00046522903721779585,0.027476906403899194,-0.08849508911371232,0.0,0.0007149079255518694,0.013706349360288653,0.9737663307547981,0.9996247596175063,0.9993689707695654
epoch 3,0.041773196309804916,3.636558176055662,200.7387557784222,0.1513110528644521,0.7163995067817509,0.7160418170863498,model head,0.6485819975339088,0.023304451256990433,0.031153956428170204,-0.035418381169438365,0.0,0.0013913136693729617,0.004666752044274014,0.9168401872325859,0.9971004584872721,0.9950553604096797
epoch 4,0.06079947203397751,3.5562327927663433,213.05982572284415,0.15660626867729238,0.7293464858199753,0.7254849044700284,model head,0.6528976572133169,0.05138864740729332,0.07377104312181473,0.026067260280251504,0.0,0.00028386104719918526,0.005166387427058977,0.9163050999273528,0.9950997623326628,0.9921922154256964
epoch 5,0.06822247803211212,3.2217108796344593,209.73608266748266,0.1880534160259192,0.7318125770653514,0.7266430977733626,model head,0.6683107274969173,0.07043418288230896,0.09191529899835586,0.04148174449801445,0.0,0.0006725942614129793,0.004556647027190642,0.9327316623320105,0.9930513638528435,0.9896168885419628
epoch 6,0.07823958247900009,3.125057968692769,211.57950084637653,0.20792184034604078,0.7231812577065352,0.7113100592090279,model head,0.6720098643649816,-0.028633682057261467,0.10551881045103073,0.09132180660963059,0.0,0.00031809482187539515,0.005303746569640844,0.8927758032929571,0.990019529938294,0.9862255026685286
epoch 7,0.07654815912246704,3.141212337641154,210.03842527908242,0.1948482843971766,0.7250308261405672,0.7139477664585163,model head,0.6713933415536375,-0.03425072878599167,0.10100670307874679,0.09782961010932922,0.0,0.0002498013172632993,0.004953433921968726,0.8943009345127282,0.9883523279156847,0.9839551099245012
